date,cash_type,money,coffee_name,year,month,day
2025-03-12,card,35.76,Hot Chocolate,2025,3,12
2025-03-12,card,35.76,Latte,2025,3,12
2025-03-12,card,35.76,Latte,2025,3,12
2025-03-12,card,35.76,Cappuccino,2025,3,12
2025-03-12,card,35.76,Latte,2025,3,12
2025-03-12,card,35.76,Latte,2025,3,12
2025-03-12,card,25.96,Americano,2025,3,12
2025-03-12,card,35.76,Cocoa,2025,3,12
2025-03-12,card,25.96,Americano,2025,3,12
2025-03-12,card,35.76,Cappuccino,2025,3,12
2025-03-12,card,25.96,Americano,2025,3,12
2025-03-13,card,35.76,Cappuccino,2025,3,13
2025-03-13,card,30.86,Americano with Milk,2025,3,13
2025-03-13,card,30.86,Americano with Milk,2025,3,13
2025-03-13,card,35.76,Latte,2025,3,13
2025-03-13,card,21.06,Espresso,2025,3,13
2025-03-13,card,25.96,Americano,2025,3,13
2025-03-13,card,30.86,Americano with Milk,2025,3,13
2025-03-13,card,25.96,Americano,2025,3,13
2025-03-13,card,35.76,Latte,2025,3,13
2025-03-13,card,30.86,Americano with Milk,2025,3,13
2025-03-13,card,25.96,Americano,2025,3,13
2025-03-13,card,35.76,Cappuccino,2025,3,13
2025-03-14,card,25.96,Americano,2025,3,14
2025-03-14,card,30.86,Americano with Milk,2025,3,14
2025-03-14,card,25.96,Americano,2025,3,14
2025-03-14,card,35.76,Latte,2025,3,14
2025-03-14,card,21.06,Espresso,2025,3,14
2025-03-14,card,25.96,Americano,2025,3,14
2025-03-14,card,25.96,Americano,2025,3,14
2025-03-14,card,35.76,Latte,2025,3,14
2025-03-14,card,35.76,Cappuccino,2025,3,14
2025-03-14,card,25.96,Americano,2025,3,14
2025-03-14,card,35.76,Latte,2025,3,14
2025-03-14,card,35.76,Latte,2025,3,14
2025-03-14,card,35.76,Latte,2025,3,14
2025-03-14,card,25.96,Americano,2025,3,14
2025-03-14,card,35.76,Cocoa,2025,3,14
2025-03-14,card,35.76,Cocoa,2025,3,14
2025-03-14,card,35.76,Cocoa,2025,3,14
2025-03-14,card,25.96,Americano,2025,3,14
2025-03-14,card,25.96,Americano,2025,3,14
2025-03-14,card,35.76,Latte,2025,3,14
2025-03-14,card,35.76,Latte,2025,3,14
2025-03-14,card,25.96,Americano,2025,3,14
2025-03-14,card,25.96,Americano,2025,3,14
2025-03-15,card,30.86,Americano with Milk,2025,3,15
2025-03-15,card,35.76,Cappuccino,2025,3,15
2025-03-15,card,25.96,Americano,2025,3,15
2025-03-15,card,35.76,Cappuccino,2025,3,15
2025-03-15,card,30.86,Americano with Milk,2025,3,15
2025-03-15,card,30.86,Americano with Milk,2025,3,15
2025-03-15,card,35.76,Cappuccino,2025,3,15
2025-03-16,card,35.76,Cappuccino,2025,3,16
2025-03-16,card,30.86,Americano with Milk,2025,3,16
2025-03-16,card,35.76,Latte,2025,3,16
2025-03-16,card,35.76,Hot Chocolate,2025,3,16
2025-03-16,card,25.96,Americano,2025,3,16
2025-03-17,card,25.96,Americano,2025,3,17
2025-03-17,card,25.96,Americano,2025,3,17
2025-03-17,card,25.96,Americano,2025,3,17
2025-03-17,card,30.86,Americano with Milk,2025,3,17
2025-03-17,card,25.96,Americano,2025,3,17
2025-03-17,card,25.96,Americano,2025,3,17
2025-03-17,card,35.76,Cocoa,2025,3,17
2025-03-17,card,35.76,Cocoa,2025,3,17
2025-03-17,card,35.76,Latte,2025,3,17
2025-03-17,card,35.76,Cappuccino,2025,3,17
2025-03-17,card,35.76,Latte,2025,3,17
2025-03-17,card,35.76,Latte,2025,3,17
2025-03-17,card,25.96,Americano,2025,3,17
2025-03-18,card,30.86,Americano with Milk,2025,3,18
2025-03-18,card,35.76,Latte,2025,3,18
2025-03-18,card,35.76,Latte,2025,3,18
2025-03-18,card,25.96,Americano,2025,3,18
2025-03-18,card,35.76,Hot Chocolate,2025,3,18
2025-03-18,card,35.76,Hot Chocolate,2025,3,18
2025-03-18,card,30.86,Americano with Milk,2025,3,18
2025-03-18,card,25.96,Americano,2025,3,18
2025-03-18,card,30.86,Americano with Milk,2025,3,18
2025-03-18,card,25.96,Americano,2025,3,18
2025-03-18,card,35.76,Latte,2025,3,18
2025-03-18,card,21.06,Espresso,2025,3,18
2025-03-18,card,35.76,Cocoa,2025,3,18
2025-03-18,card,35.76,Cocoa,2025,3,18
2025-03-18,card,35.76,Cocoa,2025,3,18
2025-03-18,card,35.76,Cocoa,2025,3,18
2025-03-18,card,35.76,Latte,2025,3,18
2025-03-19,card,25.96,Americano,2025,3,19
2025-03-19,card,25.96,Americano,2025,3,19
2025-03-19,card,35.76,Cappuccino,2025,3,19
2025-03-19,card,25.96,Americano,2025,3,19
2025-03-19,card,35.76,Hot Chocolate,2025,3,19
2025-03-19,card,25.96,Americano,2025,3,19
2025-03-19,card,25.96,Americano,2025,3,19
2025-03-19,card,35.76,Latte,2025,3,19
2025-03-19,card,35.76,Latte,2025,3,19
2025-03-19,card,35.76,Latte,2025,3,19
2025-03-19,card,25.96,Americano,2025,3,19
2025-03-19,card,35.76,Cappuccino,2025,3,19
2025-03-19,card,35.76,Cappuccino,2025,3,19
2025-03-19,card,25.96,Americano,2025,3,19
2025-03-19,card,25.96,Americano,2025,3,19
2025-03-19,card,35.76,Cocoa,2025,3,19
2025-03-19,card,30.86,Americano with Milk,2025,3,19
2025-03-19,card,30.86,Americano with Milk,2025,3,19
2025-03-19,card,25.96,Cortado,2025,3,19
2025-03-19,card,21.06,Espresso,2025,3,19
2025-03-19,card,21.06,Espresso,2025,3,19
2025-03-20,card,30.86,Americano with Milk,2025,3,20
2025-03-20,card,30.86,Americano with Milk,2025,3,20
2025-03-20,card,30.86,Americano with Milk,2025,3,20
2025-03-20,card,25.96,Americano,2025,3,20
2025-03-20,card,25.96,Americano,2025,3,20
2025-03-20,card,25.96,Americano,2025,3,20
2025-03-20,card,25.96,Americano,2025,3,20
2025-03-20,card,25.96,Americano,2025,3,20
2025-03-20,card,21.06,Espresso,2025,3,20
2025-03-20,card,25.96,Cortado,2025,3,20
2025-03-20,card,35.76,Cappuccino,2025,3,20
2025-03-20,card,35.76,Cappuccino,2025,3,20
2025-03-20,card,25.96,Americano,2025,3,20
2025-03-20,card,25.96,Americano,2025,3,20
2025-03-20,card,35.76,Cappuccino,2025,3,20
2025-03-20,card,25.96,Americano,2025,3,20
2025-03-20,card,35.76,Hot Chocolate,2025,3,20
2025-03-20,card,35.76,Cocoa,2025,3,20
2025-03-20,card,35.76,Cappuccino,2025,3,20
2025-03-20,card,35.76,Latte,2025,3,20
2025-03-21,card,30.86,Americano with Milk,2025,3,21
2025-03-21,card,30.86,Americano with Milk,2025,3,21
2025-03-21,card,25.96,Americano,2025,3,21
2025-03-21,card,25.96,Americano,2025,3,21
2025-03-21,card,25.96,Americano,2025,3,21
2025-03-21,card,35.76,Cappuccino,2025,3,21
2025-03-21,card,25.96,Americano,2025,3,21
2025-03-21,card,35.76,Latte,2025,3,21
2025-03-21,card,25.96,Americano,2025,3,21
2025-03-21,card,35.76,Latte,2025,3,21
2025-03-21,card,35.76,Cappuccino,2025,3,21
2025-03-21,card,35.76,Cappuccino,2025,3,21
2025-03-21,card,25.96,Americano,2025,3,21
2025-03-21,card,35.76,Latte,2025,3,21
2025-03-21,card,35.76,Cappuccino,2025,3,21
2025-03-21,card,35.76,Hot Chocolate,2025,3,21
2025-03-21,card,35.76,Latte,2025,3,21
2025-03-21,card,35.76,Latte,2025,3,21
2025-03-21,card,35.76,Latte,2025,3,21
2025-03-21,card,25.96,Americano,2025,3,21
2025-03-22,card,30.86,Americano with Milk,2025,3,22
2025-03-22,card,30.86,Americano with Milk,2025,3,22
2025-03-22,card,35.76,Hot Chocolate,2025,3,22
2025-03-22,card,35.76,Cocoa,2025,3,22
2025-03-22,card,30.86,Americano with Milk,2025,3,22
2025-03-22,card,25.96,Americano,2025,3,22
2025-03-22,card,25.96,Americano,2025,3,22
2025-03-22,card,30.86,Americano with Milk,2025,3,22
2025-03-22,card,21.06,Espresso,2025,3,22
2025-03-22,card,35.76,Latte,2025,3,22
2025-03-22,card,30.86,Americano with Milk,2025,3,22
2025-03-22,card,30.86,Americano with Milk,2025,3,22
2025-03-23,card,35.76,Latte,2025,3,23
2025-03-23,card,35.76,Cappuccino,2025,3,23
2025-03-23,card,35.76,Cocoa,2025,3,23
2025-03-23,card,35.76,Cocoa,2025,3,23
2025-03-23,card,25.96,Americano,2025,3,23
2025-03-23,card,35.76,Latte,2025,3,23
